Channel,LOB,Country,Requester,CR_Lv4,Evaluado,Supervisor,Tenure,QA_Score,Duration,Week
Live Chat,Delivery,MX,Customer,Duplicated charge,Agent 122,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,975.0,W21
Live Chat,Delivery,MX,Customer,incomplete order,Agent 235,Supervisor 4,Tenure (De 30 a 90 días),100.0,1239.0,W21
Live Chat,Delivery,MX,Customer,inedible order,Agent 24,Supervisor 3,Tenure (De 6 a 12 Meses),100.0,831.0,W21
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 180,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,1405.0,W21
Live Chat,Delivery,MX,Customer,refund status and conditions,Agent 59,Supervisor 27,Tenure (De 3 a 6 Meses),100.0,830.0,W21
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 240,Supervisor 16,Tenure (De 30 a 90 días),100.0,1229.0,W21
Live Chat,Delivery,MX,Customer,Damaged order,Agent 177,Supervisor 20,New hire,90.0,423.0,W21
Live Chat,Delivery,MX,Customer,Inedible order,Agent 31,Supervisor 14,Tenure (De 6 a 12 Meses),100.0,447.0,W21
Live Chat,Delivery,MX,Customer,Inedible order,Agent 116,Supervisor 3,Tenure (De 30 a 90 días),100.0,492.0,W21
Live Chat,Delivery,MX,Customer,Partnerships information,Agent 191,Supervisor 19,Tenure (De 30 a 90 días),100.0,746.0,W21
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 179,Supervisor 25,Tenure (De 6 a 12 Meses),100.0,2084.0,W21
Live Chat,Delivery,MX,Customer,delivery verification code,Agent 95,Supervisor 26,Tenure (De 3 a 6 Meses),90.0,530.0,W21
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 100,Supervisor 3,Tenure (De 30 a 90 días),100.0,552.0,W21
Live Chat,Delivery,MX,Customer,modify or add address,Agent 157,Supervisor 8,Tenure (De 30 a 90 días),100.0,131.0,W21
Live Chat,Delivery,CO,Customer,order is active but customer already received it,Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,299.0,W21
Live Chat,Delivery,CR,Customer,other business line,Agent 7,Supervisor 7,Tenure (De 6 a 12 Meses),100.0,148.0,W21
Live Chat,Delivery,CO,Customer,verbal aggression,Agent 119,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,623.0,W21
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 110,Supervisor 3,Tenure (De 30 a 90 días),100.0,562.0,W21
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,509.0,W21
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 31,Supervisor 4,Tenure (De 6 a 12 Meses),100.0,36.0,W21
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 147,Supervisor 27,Tenure (De 6 a 12 Meses),100.0,720.0,W21
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 85,Supervisor 15,Tenure (De 30 a 90 días),100.0,401.0,W21
Live Chat,Delivery,MX,Customer,cannot place cash order (under antifraud review),Agent 181,Supervisor 19,Tenure (De 30 a 90 días),100.0,10.0,W21
Live Chat,Delivery,CO,Customer,delivery verification code,Agent 245,Supervisor 15,Tenure (De 30 a 90 días),100.0,411.0,W21
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 138,Supervisor 20,New hire,100.0,384.0,W21
Live Chat,Delivery,MX,Customer,store promotions doubts,Agent 61,Supervisor 3,Tenure (De 30 a 90 días),100.0,542.0,W21
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 95,Supervisor 4,Tenure (De 3 a 6 Meses),100.0,1134.0,W21
Live Chat,Delivery,CR,Customer,User placed order with wrong information,Agent 191,Supervisor 8,Tenure (De 30 a 90 días),100.0,160.0,W21
Live Chat,Delivery,CO,Customer,cannot use my coupon (under antifraud review),Agent 61,Supervisor 3,Tenure (De 30 a 90 días),100.0,765.0,W21
Live Chat,Delivery,MX,Customer,delete account,Agent 180,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,2175.0,W21
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 13,Supervisor 10,Tenure (De 30 a 90 días),100.0,84.0,W21
Live Chat,Delivery,CR,Customer,order appears as completed but customer haven't receive it - full service,Agent 40,Supervisor 1,Tenure (De 6 a 12 Meses),80.0,575.0,W21
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 87,Supervisor 7,Tenure (De 3 a 6 Meses),100.0,180.0,W21
Live Chat,Delivery,MX,Customer,rate another user,Agent 131,Supervisor 26,Tenure (De 3 a 6 Meses),100.0,2287.0,W21
Live Chat,Delivery,MX,Customer,Driver or store request to cancel order,Agent 74,Supervisor 27,Tenure (De 30 a 90 días),100.0,513.0,W21
Live Chat,Delivery,CO,Customer,Incomplete order,Agent 65,Supervisor 4,Tenure (De 3 a 6 Meses),0.0,592.0,W21
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 63,Supervisor 4,Tenure (De 30 a 90 días),100.0,863.0,W21
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 237,Supervisor 20,New hire,100.0,596.0,W21
Live Chat,Delivery,CO,Customer,inedible order,Agent 80,Supervisor 3,Tenure (De 30 a 90 días),100.0,667.0,W21
Live Chat,Delivery,CO,Customer,membership program benefits,Agent 158,Supervisor 16,Tenure (De 30 a 90 días),100.0,1097.0,W21
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 61,Supervisor 3,Tenure (De 30 a 90 días),100.0,375.0,W21
Live Chat,Delivery,MX,Customer,order is active but customer already received it,Agent 104,Supervisor 13,Tenure (De 3 a 6 Meses),100.0,320.0,W21
Live Chat,Delivery,MX,Customer,order is active but customer already received it,Agent 258,Supervisor 17,Tenure (De 30 a 90 días),100.0,492.0,W21
Live Chat,Delivery,CR,Customer,payment methods available,Agent 88,Supervisor 6,Tenure (De 30 a 90 días),100.0,415.0,W21
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 182,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,865.0,W21
Live Chat,Delivery,CO,Customer,Courier overcharged me,Agent 101,Supervisor 8,Tenure (De 30 a 90 días),100.0,786.0,W21
